id,name,popularity,artist_id,artist_name,artist_popularity,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
5KQ6ZIoMDY8lv8D2HrAhRY,We Know,21,5X4LWwbUFNzPkEas04uU82,DVBBS,70,2,0,4,0.00692,0.579,0.941,0.436,0.0761,-3.101,0.157,0.326,129.966,329217
2IZeu3PWa2cCWiopcRj9om,IDWK - Riggi & Piros Remix,21,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.0635,0.535,0.781,0.0,0.0934,-5.549,0.0741,0.745,128.057,150000
1rC4yqWcrh0itBnO1EULYU,Tsunami - Remix,25,5X4LWwbUFNzPkEas04uU82,DVBBS,70,0,0,3,0.368,0.466,0.5,0.97,0.101,-15.953,0.102,0.48,112.378,223399
0H0NpOrPZjtc0romw5USne,We Are Electric,7,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.000965,0.422,0.824,0.827,0.251,-5.302,0.0948,0.153,128.109,265467
5XnImxteCgwRGDUjca84Cp,IDWK - Loud Luxury Remix,21,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.022,0.661,0.888,0.0,0.133,-4.918,0.0583,0.447,121.059,174765
0IPe0kWyAfdQ3SlsRbBEh2,Pyramids - Basslockers Remix,19,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.000215,0.673,0.98,0.422,0.0547,-2.35,0.0826,0.619,127.982,277500
2joj1OdqRGTVoICwicCt42,Gold Skies - DubVision Remix,19,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.0096,0.627,0.86,0.0185,0.102,-6.135,0.0505,0.21,127.976,309080
5xZlsEj9ZhD8RCijImIyh2,Drvgs,5,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.00699,0.516,0.841,0.000224,0.0985,-4.458,0.0564,0.0719,128.077,245120
3nfwDp9vrwS9WP4rmCgFqZ,Parallel Lines,5,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,1,4,0.212,0.726,0.723,0.0,0.113,-3.827,0.105,0.211,108.028,200469
709LNcWXSyV9CIFoVwwOBk,LA LA LAND - Breathe Carolina Remix Edit,4,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.0147,0.584,0.616,0.0,0.198,-5.413,0.0468,0.2,128.123,221227
4tWAjqWmWGme4bvPKeaMqS,Ur on My Mind,17,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,1,4,0.0442,0.509,0.927,0.000402,0.431,-2.166,0.0589,0.378,128.066,211156
6ZZdMf8cAW0fVQbu9D0X5g,Listen Closely (feat. SAFE),3,5X4LWwbUFNzPkEas04uU82,DVBBS,70,5,1,4,0.0473,0.71,0.835,0.00551,0.131,-3.983,0.044,0.537,98.452,170441
5i7hYXuzgJ6v9B5JzkvebN,24k,14,5X4LWwbUFNzPkEas04uU82,DVBBS,70,5,0,4,0.00335,0.589,0.978,0.204,0.606,-3.463,0.078,0.339,149.992,187285
61Nf7LiRyE8wVqYfbmgRfc,LA LA LAND - Kris Kross Amsterdam Remix Edit,3,5X4LWwbUFNzPkEas04uU82,DVBBS,70,0,0,5,0.0919,0.579,0.646,5.61e-06,0.0793,-5.468,0.322,0.631,107.919,161960
6Z2fltsryEJFDLqT8nzUdd,LA LA LAND - IZII Remix,3,5X4LWwbUFNzPkEas04uU82,DVBBS,70,5,0,4,0.0392,0.597,0.902,1.82e-06,0.171,-4.549,0.417,0.405,149.918,180027
4sOZJmS1xLuz3831p1FcKN,Dance Bitch,3,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.00433,0.705,0.743,0.0654,0.342,-8.544,0.0348,0.458,130.033,171907
750rUNtBzCpZadq8AzXe0K,Come Alive,3,5X4LWwbUFNzPkEas04uU82,DVBBS,70,2,0,4,0.00194,0.48,0.842,0.0102,0.377,-8.233,0.117,0.298,126.977,196547
7DFKdtzZKn69evCapo3efk,Here We Go,3,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,0,4,0.0386,0.577,0.799,2.44e-05,0.119,-4.851,0.113,0.318,126.954,213213
1rkqEJAQNYoDrvu07dYw6U,Stampede,29,5X4LWwbUFNzPkEas04uU82,DVBBS,70,4,0,4,0.00111,0.628,0.47,0.921,0.0555,-6.621,0.0514,0.145,128.026,257187
38NRFecxasy30UJCE8tRPk,LA LA LAND - Lincoln Jesser Remix Edit,2,5X4LWwbUFNzPkEas04uU82,DVBBS,70,0,0,4,0.0554,0.522,0.883,0.00271,0.113,-3.243,0.118,0.16,139.992,193720
63DWuDpsadnHLovDuD9Dbe,Gold Skies - Ferreck Dawn & Redondo Remix,14,5X4LWwbUFNzPkEas04uU82,DVBBS,70,2,1,4,0.00197,0.776,0.823,0.902,0.0405,-7.732,0.0538,0.374,121.99,379267
64qaktmRPZd5NBAyg4vM7h,Cozee,2,5X4LWwbUFNzPkEas04uU82,DVBBS,70,6,1,4,0.03,0.79,0.755,0.0,0.297,-4.352,0.0649,0.54,97.955,190981
0ZiAyn0JQSu3UGBnujYl6b,You Found Me,1,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.00448,0.532,0.895,0.0,0.108,-3.593,0.243,0.576,125.974,176103
4R3IRDgfAPhvy61LI7BpfT,Tsunami - Original Mix,2,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,4,0.00319,0.643,0.949,0.743,0.202,-3.131,0.0539,0.336,128.009,231493
5NgZmOcoi1NYQPDtn1WzvV,Make It Last,9,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.0251,0.552,0.771,1.54e-06,0.322,-3.721,0.0335,0.156,140.062,218767
5PdPAmWubHsk7nN4FUeUDg,Sugar Coated,2,5X4LWwbUFNzPkEas04uU82,DVBBS,70,6,1,4,0.0767,0.473,0.954,3.72e-06,0.273,-3.508,0.178,0.227,127.909,167373
3eSUwjYzdpbm16jJQvpRji,Gold Skies - Metrik Remix,11,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,1,4,0.00137,0.351,0.957,0.09,0.421,-3.947,0.0372,0.0982,173.978,248027
4MfLzGReXctv7VDX3bTXIA,Make It Last,1,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.0251,0.552,0.771,1.54e-06,0.322,-3.721,0.0335,0.156,140.062,218767
0GjB9NpBurhu8EeuxdKXaG,Till I Die (Flashing Lights),1,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.0172,0.48,0.93,0.0,0.63,-2.398,0.195,0.518,129.119,197813
3W4UyVj58hym40LTwfJTss,Tsunami - Remix de DVBBS & Borgeous,7,5X4LWwbUFNzPkEas04uU82,DVBBS,70,4,0,4,0.197,0.757,0.781,3.07e-05,0.0915,-7.277,0.0916,0.551,127.966,238218
21e53VoH8yi8qqJxWB1MFO,GOMF,9,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.00198,0.749,0.659,0.000755,0.181,-6.746,0.0343,0.407,114.964,197217
2ESqLBrwHbz4lspF9rNTHO,Tsunami - Blasterjaxx Remix,29,5X4LWwbUFNzPkEas04uU82,DVBBS,70,4,0,4,0.0544,0.695,0.484,0.911,0.0959,-6.034,0.0566,0.14,127.999,337568
0bQ7kuzhrUKUXw6poBXggI,IDWK,7,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.0026,0.718,0.846,0.0,0.11,-6.157,0.0354,0.407,115.002,179999
3SnIXCDunWqfpT27xCaLqT,Good Time,1,5X4LWwbUFNzPkEas04uU82,DVBBS,70,6,0,4,0.181,0.691,0.731,0.0,0.138,-4.151,0.0301,0.266,105.008,213751
6ldHN1J1Zkz4NsamHOCYtC,Gold Skies,1,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.00193,0.503,0.737,0.223,0.0399,-9.834,0.0496,0.181,127.946,322146
65ADUqksX7ucSTU3k0niUS,IDWK,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.00271,0.717,0.847,1.04e-06,0.11,-6.159,0.0353,0.414,114.996,179999
4xY1NLB9mhO0UvHlc172HK,Listen Closely,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,5,1,4,0.0473,0.71,0.835,0.00551,0.131,-3.983,0.044,0.537,98.452,170441
40Ex4mZml9p3NzO6rq7JaQ,"Tsunami - Runing, Fitness, Gymnastic: Tribute To Dvbbs & Borgeous",6,5X4LWwbUFNzPkEas04uU82,DVBBS,70,4,0,4,0.396,0.684,0.743,0.945,0.196,-6.202,0.0414,0.197,128.093,144043
6LrtV0v6lommTQKa2RHjFU,Not Going Home,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,6,1,4,0.0938,0.749,0.747,1.17e-05,0.256,-6.457,0.121,0.475,109.063,195187
1rNVaUJNfxdqpk9IqSx9I3,DVBBS_DRVGS_ft_Hayley_gene,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.0576,0.643,0.485,0.125,0.229,-7.512,0.0496,0.426,128.017,358191
2Jmgni96Mr3IdZZ9xVysWY,Dvbbs Tsunami,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,0,1,4,0.04,0.795,0.976,0.853,0.296,-8.417,0.0588,0.586,130.001,126486
3hV8H1ZUmGxaBzfqDSbVHj,Dvbbs (feat. Trendsetter) - Big Room House mix,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,1,4,0.000651,0.566,0.682,0.9,0.183,-8.441,0.0384,0.127,128.026,288755
1ScLhsQrioak1TCxgg2xM4,Pyramids - Basslockers Remix,3,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.000215,0.673,0.98,0.422,0.0547,-2.35,0.0826,0.619,127.982,277500
4p7rCYCYP4mmw3nJATYFM4,Parallel Lines,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,1,4,0.212,0.726,0.723,0.0,0.113,-3.827,0.105,0.211,108.028,200469
7oeLPPgSOpblOqqgEXLXqA,Tsunami (Jump) [feat. Tinie Tempah] - Radio Edit,2,5X4LWwbUFNzPkEas04uU82,DVBBS,70,2,1,4,0.0375,0.691,0.978,0.000611,0.0739,-2.614,0.111,0.374,128.002,159366
5XARYbRPrJqgMqRIRAmIzz,IDWK,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.0026,0.718,0.846,0.0,0.11,-6.157,0.0354,0.407,115.002,179999
6OWxyw9EH0h2zsZCpX5VMq,Make It Last,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,9,0,4,0.0251,0.552,0.771,1.54e-06,0.322,-3.721,0.0335,0.156,140.062,218767
0p5NdUrmuTB2BDpuaFyN3A,Tsunami - Remix,6,5X4LWwbUFNzPkEas04uU82,DVBBS,70,0,0,3,0.368,0.466,0.5,0.97,0.101,-15.953,0.102,0.48,112.378,223399
5VUvnRmLvXqM3bHZXb0986,Without U,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,1,4,0.0314,0.571,0.893,7.86e-06,0.118,-3.472,0.441,0.255,149.982,224004
50qtjZ6Kq5DNGdYal9XrRI,Without U,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,1,4,0.0314,0.571,0.893,7.86e-06,0.118,-3.472,0.441,0.255,149.982,224004
2GOqKlWmAhztJNjVmQ3pzh,Wrecking Ball,14,5X4LWwbUFNzPkEas04uU82,DVBBS,70,2,0,4,0.822,0.602,0.353,0.0,0.0936,-6.703,0.0342,0.44,119.799,215876
3GdyJb4ULOxEVtYuY91fGq,Immortal - Boost version,7,5X4LWwbUFNzPkEas04uU82,DVBBS,70,7,1,4,0.0125,0.671,0.971,0.0131,0.374,-2.007,0.275,0.265,130.034,168923
4yYmNOZIlOCFQxgc5Foam3,Tsunami - Remix Bass,6,5X4LWwbUFNzPkEas04uU82,DVBBS,70,4,0,4,0.396,0.684,0.743,0.945,0.196,-6.202,0.0414,0.197,128.093,144043
0J2ViNrkOCFHTuerDyJVj7,Tsunami,16,5X4LWwbUFNzPkEas04uU82,DVBBS,70,4,0,4,0.259,0.675,0.756,0.943,0.251,-6.61,0.0435,0.177,128.089,143872
2YeHsIGQPZZ0h3FsQ3BidL,Animals - Summer Club Remix,6,5X4LWwbUFNzPkEas04uU82,DVBBS,70,1,1,4,0.00865,0.762,0.926,0.875,0.0856,-7.368,0.0389,0.0818,127.987,163135
7cC7FpcHSkTd96U2MUr3a1,Tsunami (Jump) [Originally Performed by DVBBS] [Karaoke Version],0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
0gABDXpsugQdntZa2mvWUz,Tsunami (Jump) (Originally Performed by DVBBS) [Karaoke Version],0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
0tgDf7AuAnjBJECpnhvUvv,Tsunami (Jump) (Originally Performed by DVBBS) [Karaoke Version],0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
6LfhaAcDChirXTMH56MKHI,Tsunami (Jump) (Originally Performed by DVBBS) [Karaoke Version],0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
5PshClVgweJavcfiBFuBZY,Tsunami (Karaoke Version) - Originally Performed By DVBBS & Borgeous,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,0,1,3,0.158,0.536,0.868,0.814,0.0908,-5.424,0.0622,0.431,191.988,240065
2cbYVtFBDjx3qXZsabvdgf,Pyramids: Remake Remixed to DVBBS & Dropgun Feat Sanjin,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,10,1,4,0.00716,0.753,0.891,0.000291,0.109,-4.278,0.127,0.531,128.098,191599
6nFORdwrqM6qIRl0oeebtz,Pyramids: Remake Remixed to DVBBS & Dropgun Feat Sanjin,5,5X4LWwbUFNzPkEas04uU82,DVBBS,70,10,1,4,0.00716,0.753,0.891,0.000291,0.109,-4.278,0.127,0.531,128.098,191599
7cam3LlsLZSz84ZRPNJ6Xt,Pyramids: Remake Remixed to DVBBS & Dropgun Feat Sanjin,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,10,1,4,0.00716,0.753,0.891,0.000291,0.109,-4.278,0.127,0.531,128.098,191599
6MtFxfhxDv6k8KUk3PiAxJ,"Tsunami (Jump) [Originally Performed by Dvbbs & Borgeous, Tinie Tempah] [Vocal Version]",9,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.0138,0.62,0.797,0.00487,0.125,-7.54,0.122,0.0537,191.973,159539
0lAQdC66epIklfoUrpVa4e,Tsunami (Jump) - Ringtone Tribute to DVBBS & Borgeous and Tinie Tempah,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,4,0.00114,0.851,0.656,0.82,0.296,-10.113,0.131,0.33,127.906,29780
0Gqgpjie4SRkZ0lyY5zhVR,Tsunami (Jump) Tribute in the Style of Dvbbs & Borgeous and Tinie Tempah,0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,4,0.000155,0.774,0.688,0.282,0.337,-7.119,0.0525,0.0461,128.048,26051
6qXGdKAPNzRl5QufOAoM6M,Tsunami (Jump) [Karaoke Version] [Originally Performed By Dvbbs & Borgeous and Tinie Tempah],0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,4,0.00226,0.833,0.713,0.883,0.071,-9.155,0.0783,0.206,128.018,159242
7LOqOk8dL0GJBWJ6826WEE,Tsunami (Jump) (Originally Performed by DVBBS & Borgeous ft. Tinie Tempah) [Karaoke Version],0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
2z7cLjEmbDzJVhIwUDwPpz,Tsunami (Jump) (Originally Performed by DVBBS & Borgeous ft. Tinie Tempah) [Karaoke Version],3,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
3JHQR3UXMRYSAnlKCqZCan,Tsunami (Jump) (Originally Performed by DVBBS & Borgeous ft. Tinie Tempah) [Karaoke Version],0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
7v32tfI3czpOEB9BY1YQtD,"Tsunami (Jump) (Originally Performed by DVBBS, Borgeous & Tinie Tempah) [Karaoke Version]",1,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
2hbDB00ZnfSmBph97WgdwM,"Tsunami (Jump) [Originally Performed by Dvbbs & Borgeous, Tinie Tempah] [Karaoke Version]",0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00353,0.595,0.736,0.78,0.322,-8.454,0.0506,0.0641,192.031,159110
35EVGGrtzVMh0mHErMEebg,Tsunami (Jump) [Originally By DVBBS & Borgeous feat. Tinie Tempah] {Karaoke Version},0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,4,0,4,0.0114,0.434,0.882,0.774,0.165,-6.967,0.0626,0.507,133.428,156452
6zMhTqk6JfYWEOLVlMToal,"Tsunami (Jump) [Originally Performed by Dvbbs & Borgeous, Tinie Tempah] [Instrumental Version]",0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.0029,0.585,0.855,0.846,0.233,-8.825,0.0582,0.0309,192.019,159110
05ysD2SdCuc80383eC4BPf,"Tsunami (Jump) [Originally Performed by Dvbbs, Borgeous and Tinie Tempah] [Karaoke Version]",0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00118,0.355,0.827,0.863,0.164,-8.14,0.057,0.0593,192.009,162717
0ihFMSi0ZUrTAngaR0kNDa,"Tsunami (Jump) (Originally Performed by DVBBS, Borgeous & Tinie Tempah) [Karaoke Version]",0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
1h4rTqAbI2Y33mUmHdLbJL,Tsunami (Jump) (Originally Performed by DVBBS & Borgeous ft. Tinie Tempah) [Karaoke Version],0,5X4LWwbUFNzPkEas04uU82,DVBBS,70,11,0,3,0.00316,0.438,0.745,0.809,0.22,-8.337,0.0457,0.0392,192.059,159922
5wxurz8J6YlyQRNnGN8zXS,Nervous,66,4j5KBTO4tk7up54ZirNGvK,NERVO,64,0,1,4,0.0404,0.841,0.623,0.0,0.126,-6.76,0.0776,0.744,121.983,164147
1ITmQCb2v9dRppSxruOb2q,Nervous - Acoustic,54,4j5KBTO4tk7up54ZirNGvK,NERVO,64,7,1,4,0.964,0.427,0.127,1.92e-06,0.109,-12.731,0.0419,0.259,76.357,250573
113xf7t4qNM7038YJvauik,Nervous,67,4j5KBTO4tk7up54ZirNGvK,NERVO,64,0,0,4,0.0213,0.589,0.614,0.165,0.31,-7.528,0.0426,0.318,119.837,245000
4HLnKxeTmOuyD81L4lX3t7,Nervous,47,4j5KBTO4tk7up54ZirNGvK,NERVO,64,7,1,4,0.407,0.518,0.673,8.45e-05,0.127,-10.083,0.04,0.171,83.016,216133
2oJ8Il24SIiDCJv39RYzPp,Nervous Tics (feat. Holly Walker),62,4j5KBTO4tk7up54ZirNGvK,NERVO,64,0,0,4,0.761,0.811,0.615,0.578,0.0974,-9.41,0.0446,0.743,125.99,254021
3eRvE11OJfCYnaZwCFhMZD,Nervous - The Ooh Song/Mark McCabe Remix,48,4j5KBTO4tk7up54ZirNGvK,NERVO,64,7,1,4,0.254,0.634,0.822,0.000418,0.262,-7.438,0.0408,0.285,104.982,195414
0n22yqkitWec0PV6tibWEO,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",51,4j5KBTO4tk7up54ZirNGvK,NERVO,64,10,0,4,0.235,0.68,0.732,0.000174,0.0705,-7.108,0.27,0.864,75.422,230408
1zEhH5BmSpKi1mRSIfBDOq,Best Friend,65,4j5KBTO4tk7up54ZirNGvK,NERVO,64,11,1,4,0.0109,0.699,0.7,0.0794,0.152,-5.704,0.0392,0.3,102.023,184880
3NoOwvxhI2yMYknxqnFUVx,Nervous Breakdown,53,4j5KBTO4tk7up54ZirNGvK,NERVO,64,11,0,4,0.524,0.401,0.907,0.0,0.48,-11.422,0.0679,0.317,90.302,129173
2yrimXrCCWspErII66rZuH,Nervous,44,4j5KBTO4tk7up54ZirNGvK,NERVO,64,4,0,4,0.0175,0.573,0.715,0.0296,0.135,-7.016,0.0497,0.0881,96.439,173152
7iyf3uKkp7ZVww6RsmILnj,nervous,43,4j5KBTO4tk7up54ZirNGvK,NERVO,64,7,1,3,0.691,0.681,0.359,0.0916,0.205,-8.742,0.0383,0.467,112.004,196071
77BDJDKKWm11KXQh0Sv4Jf,Dare Me,61,4j5KBTO4tk7up54ZirNGvK,NERVO,64,6,1,4,0.0453,0.817,0.776,0.0,0.158,-4.976,0.303,0.718,124.03,182500
4nEEHU4SemzGQnvN7ItLxT,Nervous Breakdown,49,4j5KBTO4tk7up54ZirNGvK,NERVO,64,6,1,4,0.00835,0.518,0.923,0.00335,0.147,-4.43,0.0625,0.545,100.086,201079
6Otf2csWGb04Dwj7Wn8U9m,Nervous Habits (feat. Joey Fleming),44,4j5KBTO4tk7up54ZirNGvK,NERVO,64,11,0,4,0.00595,0.447,0.912,0.000423,0.189,-2.163,0.0615,0.216,111.137,266965
2z5CISHgON7SY77EIBF9iu,NERVOUS,41,4j5KBTO4tk7up54ZirNGvK,NERVO,64,8,0,4,0.762,0.413,0.263,5.43e-05,0.644,-14.699,0.0808,0.0863,129.1,225880
4EQlTA60UgWuSrc1UfWUyQ,Nervous Young Inhumans,45,4j5KBTO4tk7up54ZirNGvK,NERVO,64,6,0,4,0.0148,0.485,0.319,0.0962,0.419,-10.791,0.0353,0.335,134.033,325741
7qHi7lnMS2HdKsFVIqxGFP,Nervous,43,4j5KBTO4tk7up54ZirNGvK,NERVO,64,1,0,4,0.14,0.767,0.45,0.0,0.075,-6.95,0.125,0.152,150.055,192017
05gjrT0jcQ0fRkHuYgJTdR,Nervous Shakedown,43,4j5KBTO4tk7up54ZirNGvK,NERVO,64,9,1,4,0.000228,0.412,0.793,0.251,0.0871,-4.592,0.0336,0.816,83.346,267080
6QMAf9jRnc0w61og2W4Qzu,Faded,56,4j5KBTO4tk7up54ZirNGvK,NERVO,64,1,1,4,0.00231,0.685,0.807,0.00936,0.0678,-5.095,0.0459,0.149,137.976,189878
3Mxbxy9iLhhWTJp3kXiCrp,Love On Me,48,4j5KBTO4tk7up54ZirNGvK,NERVO,64,5,0,4,0.0313,0.681,0.887,0.00556,0.454,-2.921,0.0455,0.376,128.051,141562
3JqpIjrQfmW68YkpxXWPL4,Worlds Collide - Edison Cole Remix,55,4j5KBTO4tk7up54ZirNGvK,NERVO,64,8,1,4,0.0149,0.631,0.862,6.23e-05,0.103,-4.114,0.0515,0.438,145.01,192414
0FkKoIRproCB2faGlpPtry,nervous,43,4j5KBTO4tk7up54ZirNGvK,NERVO,64,6,0,4,0.201,0.821,0.517,3.74e-06,0.203,-10.488,0.0497,0.722,115.087,153913
5cpr61ZWX2u1redO0olA9r,NERVOUS,41,4j5KBTO4tk7up54ZirNGvK,NERVO,64,0,1,4,0.0722,0.513,0.624,0.0,0.0784,-6.006,0.0922,0.153,85.099,177026
5jERuAS2m7aGGTlmU3mgsp,Nervous Energy,39,4j5KBTO4tk7up54ZirNGvK,NERVO,64,10,1,4,0.191,0.709,0.798,2.87e-05,0.129,-4.112,0.0636,0.843,156.102,195813
1cDyLiJgboWKF10xMoXcts,Nervous,42,4j5KBTO4tk7up54ZirNGvK,NERVO,64,11,1,4,0.989,0.339,0.287,0.107,0.186,-15.262,0.0297,0.0541,83.074,150068
4KIoBpLdHX7nERPfDROJWR,Goddess,54,4j5KBTO4tk7up54ZirNGvK,NERVO,64,1,1,4,0.0772,0.707,0.866,0.000698,0.0841,-4.097,0.0707,0.277,95.932,177500
6Y9x1HQGZU0SY7tgv9xtCt,Nervous,47,4j5KBTO4tk7up54ZirNGvK,NERVO,64,11,0,4,0.198,0.366,0.491,0.0,0.107,-9.895,0.305,0.428,179.325,238083
6gl8K435grrjoQk7nDqEhy,Nervous,37,4j5KBTO4tk7up54ZirNGvK,NERVO,64,6,0,4,0.318,0.569,0.489,2.06e-05,0.107,-6.656,0.0459,0.0833,97.715,225133
0X8nUI33fv2e6RZ9kdh1gp,Nervous,36,4j5KBTO4tk7up54ZirNGvK,NERVO,64,1,1,4,0.0213,0.609,0.931,0.00064,0.414,-3.353,0.0436,0.555,138.027,213053
0WqiwF2uo0o3FoaVek9kZW,Nervous,39,4j5KBTO4tk7up54ZirNGvK,NERVO,64,0,0,4,0.868,0.378,0.281,0.0677,0.106,-13.05,0.0356,0.0964,135.862,193471
7vu0JkJh0ldukEYbTVcqd0,Issues,69,4j5KBTO4tk7up54ZirNGvK,NERVO,64,8,1,4,0.401,0.728,0.415,0.0,0.0616,-6.852,0.0639,0.455,114.145,176320
1FY8gDAydm8CfGYp7Lv9ce,Worst In Me,55,4j5KBTO4tk7up54ZirNGvK,NERVO,64,6,1,4,0.105,0.648,0.616,0.0,0.161,-7.82,0.0606,0.275,105.985,202347
3CSGj1cVdiXQ2N4PtcKgX0,And We Danced,39,4j5KBTO4tk7up54ZirNGvK,NERVO,64,9,1,4,0.24,0.581,0.868,0.0,0.234,-11.566,0.0348,0.762,145.926,228267
6pwQEpLOlwclrsjgEOHEp0,Shadows Of The Night,56,4j5KBTO4tk7up54ZirNGvK,NERVO,64,6,1,4,0.29,0.522,0.682,1.23e-05,0.339,-10.183,0.0344,0.529,111.902,261560
0oiKDZUxZn9i4jCCDmbTM2,Uh Huh,51,4j5KBTO4tk7up54ZirNGvK,NERVO,64,4,1,4,0.161,0.775,0.663,4.36e-05,0.0678,-4.834,0.191,0.567,137.935,178973
21ElXnithj4MX8E4rg5lh8,19th Nervous Breakdown - Mono Version,50,4j5KBTO4tk7up54ZirNGvK,NERVO,64,4,1,4,0.0142,0.477,0.842,0.106,0.271,-7.356,0.0371,0.796,96.457,236400
3J3AQ7NSo0p3RX8U2gnC4v,Nervous,50,4j5KBTO4tk7up54ZirNGvK,NERVO,64,0,1,4,0.0376,0.844,0.627,0.0,0.159,-6.753,0.0741,0.732,121.96,164213
3AhQsCowila05tvHfiB6VV,Acrylic,44,4j5KBTO4tk7up54ZirNGvK,NERVO,64,1,1,4,0.113,0.733,0.862,0.00166,0.434,-5.032,0.259,0.798,127.059,172441
0GwRPApySiOtZjX3KkPrBm,"It's OK, I Wouldn't Remember Me Either",53,4j5KBTO4tk7up54ZirNGvK,NERVO,64,7,1,4,0.873,0.535,0.0336,0.000669,0.111,-26.102,0.0617,0.135,136.545,184189
0ufEVwujjfht29nMSWWefR,Don't Wanna Think,45,4j5KBTO4tk7up54ZirNGvK,NERVO,64,0,1,4,0.685,0.53,0.435,1e-06,0.0931,-6.52,0.0466,0.233,129.574,179613
5nb588LCmu8sY7xrm4RB8Q,Il Nervoso,45,4j5KBTO4tk7up54ZirNGvK,NERVO,64,5,0,5,0.427,0.614,0.192,0.0,0.173,-27.566,0.697,0.541,164.254,92411
